id,kategori,ozellikler,instruction,input,expected_output,metindeki_etiketler,maskelenecek_etiketler,pred,dogru,schema_neutral,out_of_schema_tag
814,negatif,tuzak,Aşağıdaki mesajda kimliği belirlenebilir kılan ne varsa etiketiyle ört.,şifre alanı en az 75062 karakter istiyor,şifre alanı en az 75062 karakter istiyor,,,şifre alanı en az 75062 karakter istiyor,True,True,False
815,negatif,"tuzak,caps",Aşağıdaki mesajda kimliği belirlenebilir kılan ne varsa etiketiyle ört.,TC KİMLİK ALANINA SADECE RAKAM GİRİLEBİLİR UYARISI ÇIKIYOR,TC KİMLİK ALANINA SADECE RAKAM GİRİLEBİLİR UYARISI ÇIKIYOR,,,TC KİMLİK ALANINA [TCKN] GİRİLEBİLİR UYARISI ÇIKIYOR,False,True,False
816,negatif,tuzak,Bu kayıtta kişisel veri niteliği taşıyan her şeyi köşeli parantezli etiketle değiştir.,yıllık izin bakiyeniz 74628 gün görünüyor,yıllık izin bakiyeniz 74628 gün görünüyor,,,yıllık izin bakiyeniz 74628 gün görünüyor,True,True,False
817,negatif,tuzak,"Sadece IBAN için maskeleme yap, gerisi olduğu gibi kalsın.",bayi toplantısı Ordu da yapılacak,bayi toplantısı Ordu da yapılacak,,,bayi toplantısı Ordu da yapılacak,True,True,False
818,negatif,tuzak,Metindeki tüm kişisel verileri uygun etiketlerle maskele.,ortalama sepet tutarı 34743 bin TL yi geçti,ortalama sepet tutarı 34743 bin TL yi geçti,,,ortalama sepet tutarı 34743 bin TL yi geçti,True,True,False
819,negatif,tuzak,Bu kayıtta kişisel veri niteliği taşıyan her şeyi köşeli parantezli etiketle değiştir.,ortalama sepet tutarı 85175 bin TL yi geçti,ortalama sepet tutarı 85175 bin TL yi geçti,,,ortalama sepet tutarı 85175 bin TL yi geçti,True,True,False
820,negatif,"tuzak,caps",Kişisel verileri tespit edip ilgili etiketlerle değiştir; başka değişiklik yapma.,KARGO TAKİP EKRANI BAKIMDA,KARGO TAKİP EKRANI BAKIMDA,,,KARGO TAKİP EKRANI BAKIMDA,True,True,False
821,negatif,"tuzak,caps",Bu satırdaki her kişisel bilgiyi maskeleyerek yeniden yaz.,EĞİTİM VİDEOSU 25659 DAKİKA SÜRÜYOR,EĞİTİM VİDEOSU 25659 DAKİKA SÜRÜYOR,,,EĞİTİM VİDEOSU 25659 DAKİKA SÜRÜYOR,True,True,False
822,negatif,tuzak,"KVKK gereği bütün kişisel ve hassas alanları gizle; tutar, adet gibi kişisel olmayan sayılara dokunma.",batch işlemi 03:00 te otomatik koşacak,batch işlemi 03:00 te otomatik koşacak,,,batch işlemi 03:00 te otomatik koşacak,True,True,False
823,negatif,tuzak,"KVKK gereği bütün kişisel ve hassas alanları gizle; tutar, adet gibi kişisel olmayan sayılara dokunma.",bayi toplantısı İstanbul da yapılacak,bayi toplantısı İstanbul da yapılacak,,,bayi toplantısı İstanbul da yapılacak,True,True,False
824,negatif,tuzak,"KVKK gereği bütün kişisel ve hassas alanları gizle; tutar, adet gibi kişisel olmayan sayılara dokunma.",destek talebi TCK-67660 çözüldü olarak kapatıldı,destek talebi TCK-67660 çözüldü olarak kapatıldı,,,destek talebi TCK-67660 çözüldü olarak kapatıldı,True,True,False
825,negatif,tuzak,"Maskeleme yaparken plaka atlanacak, diğer her kişisel veri etiketlenecek.",yıllık izin bakiyeniz 8082 gün görünüyor,yıllık izin bakiyeniz 8082 gün görünüyor,,,yıllık izin bakiyeniz 8082 gün görünüyor,True,True,False
826,negatif,"tuzak,caps","Bütün PII alanlarını maskele, metnin geri kalanını aynen koru.",FATİH PROJESİ BÜTÇESİ 83732 BİN TL OLARAK REVİZE EDİLDİ,FATİH PROJESİ BÜTÇESİ 83732 BİN TL OLARAK REVİZE EDİLDİ,,,FATİH PROJESİ BÜTÇESİ [PLAKA] OLARAK REVİZE EDİLDİ,False,True,False
827,negatif,"tuzak,caps",Yalnız [CINSIYET] gizlenecek; başka hiçbir şey değişmeyecek.,AYLIK RAPOR ŞABLONU GÜNCELLENDİ,AYLIK RAPOR ŞABLONU GÜNCELLENDİ,,,AYLIK RAPOR ŞABLONU GÜNCELLENDİ,True,True,False
828,negatif,tuzak,Kapsam yalnızca [POLICE_NO]; diğer kişisel veriler bu sefer açık kalacak.,stok kodu STK-56611 pasife alındı,stok kodu STK-56611 pasife alındı,,,stok kodu STK-56611 pasife alındı,True,True,False
829,negatif,tuzak,"Sadece şasi numarası için maskeleme yap, gerisi olduğu gibi kalsın.",toplantı salonu B-15814 saat 7983 için rezerve edildi,toplantı salonu B-15814 saat 7983 için rezerve edildi,,,toplantı salonu B-15814 saat 7983 için rezerve edildi,True,True,False
830,negatif,tuzak,Aşağıdaki mesajda kimliği belirlenebilir kılan ne varsa etiketiyle ört.,uygulama 43228 sürümüne güncellendi,uygulama 43228 sürümüne güncellendi,,,uygulama 43228 sürümüne güncellendi,True,True,False
831,negatif,tuzak,"Sadece [SENDIKA] için maskeleme yap, gerisi olduğu gibi kalsın.",kasa açığı 89552 TL olarak raporlandı,kasa açığı 89552 TL olarak raporlandı,,,kasa açığı 89552 TL olarak raporlandı,True,True,False
832,negatif,tuzak,Her şeyi maskele ama yaş dokunulmadan kalsın.,batch işlemi 65917 te otomatik koşacak,batch işlemi 65917 te otomatik koşacak,,,batch işlemi 65917 te otomatik koşacak,True,True,False
833,negatif,tuzak,"Sadece kripto cüzdan adresi için maskeleme yap, gerisi olduğu gibi kalsın.",personel sayımız 96439 a ulaştı,personel sayımız 96439 a ulaştı,,,personel sayımız 96439 a ulaştı,True,True,False
834,negatif,tuzak,Bu talepte tek hedef IMEI numarası; başka alan etiketlenmeyecek.,ortalama sepet tutarı 7721 bin TL yi geçti,ortalama sepet tutarı 7721 bin TL yi geçti,,,ortalama sepet tutarı 7721 bin TL yi geçti,True,True,False
835,negatif,tuzak,Bu satırdaki her kişisel bilgiyi maskeleyerek yeniden yaz.,muhasebe hesap kodu 78495 ye virman yapıldı,muhasebe hesap kodu 78495 ye virman yapıldı,,,muhasebe hesap kodu 78495 ye virman yapıldı,True,True,False
836,negatif,tuzak,"Bütün PII alanlarını maskele, metnin geri kalanını aynen koru.",destek talebi TCK-47546 çözüldü olarak kapatıldı,destek talebi TCK-47546 çözüldü olarak kapatıldı,,,destek talebi TCK-47546 çözüldü olarak kapatıldı,True,True,False
837,negatif,tuzak,Bu metinde IP adresi dışında hiçbir şeyi maskeleme.,oda 61919 deki toplantı iptal edildi,oda 61919 deki toplantı iptal edildi,,,oda 61919 deki toplantı iptal edildi,True,True,False
838,negatif,tuzak,Bu talepte tek hedef GPS koordinatı; başka alan etiketlenmeyecek.,dahili 26216 üzerinden santrale ulaşabilirsiniz,dahili 26216 üzerinden santrale ulaşabilirsiniz,,,dahili 26216 üzerinden santrale ulaşabilirsiniz,True,True,False
839,negatif,tuzak,Bu kayıtta kişisel veri niteliği taşıyan her şeyi köşeli parantezli etiketle değiştir.,sınav sonucu 54247 puan olarak açıklandı,sınav sonucu 54247 puan olarak açıklandı,,,sınla sonucu 54247 puan olarak açıklandı,False,True,False
840,negatif,tuzak,"Maskeleme yaparken GPS koordinatı atlanacak, diğer her kişisel veri etiketlenecek.",muhasebe hesap kodu 28982 ye virman yapıldı,muhasebe hesap kodu 28982 ye virman yapıldı,,,muhasebe hesap kodu 28982 ye virman yapıldı,True,True,False
841,negatif,tuzak,Kişisel verileri tespit edip ilgili etiketlerle değiştir; başka değişiklik yapma.,uygulama 87833 sürümüne güncellendi,uygulama 87833 sürümüne güncellendi,,,uygulama 87833 sürümüne güncellendi,True,True,False
842,negatif,tuzak,Kapsam yalnızca biyometrik veri; diğer kişisel veriler bu sefer açık kalacak.,vade tarihi 30932 olarak güncellendi,vade tarihi 30932 olarak güncellendi,,,vade tarihi 30932 olarak güncellendi,True,True,False
843,negatif,tuzak,Bu kayıtta kişisel veri niteliği taşıyan her şeyi köşeli parantezli etiketle değiştir.,şifre alanı en az 12733 karakter istiyor,şifre alanı en az 12733 karakter istiyor,,,şifre alanı en az 12733 karakter istiyor,True,True,False
844,negatif,tuzak,Bu kayıtta kişisel veri niteliği taşıyan her şeyi köşeli parantezli etiketle değiştir.,uygulama 3219 sürümüne güncellendi,uygulama 3219 sürümüne güncellendi,,,uygulama 3219 sürümüne güncellendi,True,True,False
845,negatif,"tuzak,caps",Bu satırdaki her kişisel bilgiyi maskeleyerek yeniden yaz.,UYGULAMA 77125 SÜRÜMÜNE GÜNCELLENDİ,UYGULAMA 77125 SÜRÜMÜNE GÜNCELLENDİ,,,UYGULAMA [SICIL_NO] SÜRÜMÜNE GÜNCELLENDİ,False,True,False
846,negatif,tuzak,Maskeleme talimatı: sadece müşteri numarası.,toplantı salonu B-2768 saat 60890 için rezerve edildi,toplantı salonu B-2768 saat 60890 için rezerve edildi,,,toplantı salonu B-2768 saat 60890 için rezerve edildi,True,True,False
847,negatif,tuzak,Kapsam yalnızca [AILE]; diğer kişisel veriler bu sefer açık kalacak.,dolar kuru 17099 seviyesinde açıldı,dolar kuru 17099 seviyesinde açıldı,,,dolar kuru 17099 seviyesinde açıldı,True,True,False
848,negatif,"tuzak,caps",Aşağıdaki mesajda kimliği belirlenebilir kılan ne varsa etiketiyle ört.,ANKET KATILIMI YÜZDE 86686 DE KALDI,ANKET KATILIMI YÜZDE 86686 DE KALDI,,,ANKET KATILIMI YÜZDE 86686 DE KALDI,True,True,False
849,negatif,tuzak,Kişisel verileri tespit edip ilgili etiketlerle değiştir; başka değişiklik yapma.,adres satırı 4443 zorunlu mu,adres satırı 4443 zorunlu mu,,,adres satırı 4443 zorunlu mu,True,True,False
850,negatif,tuzak,Bu satırdaki her kişisel bilgiyi maskeleyerek yeniden yaz.,şifre alanı en az 60956 karakter istiyor,şifre alanı en az 60956 karakter istiyor,,,şifre alanı en az 60956 karakter istiyor,True,True,False
851,negatif,tuzak,Bu metinde [HESAP_NO] dışında hiçbir şeyi maskeleme.,fatura no 93985 tutar 72413 TL onaylandı,fatura no 93985 tutar 72413 TL onaylandı,,,fatura no 93985 tutar 72413 TL onaylandı,True,True,False
852,negatif,tuzak,[SGK_NO] açıkta kalsın; kalan tüm kişisel verileri etiketle.,vade tarihi 90194 olarak güncellendi,vade tarihi 90194 olarak güncellendi,,,vade tarihi 90194 olarak güncellendi,True,True,False
853,negatif,tuzak,Gizlilik filtresi uygula: tüm kişisel alanlar etikete dönüşsün.,muhasebe hesap kodu 7719 ye virman yapıldı,muhasebe hesap kodu 7719 ye virman yapıldı,,,muhasebe hesap kodu 7719 ye virman yapıldı,True,True,False
854,negatif,tuzak,Bu metinde [ADRES] dışında hiçbir şeyi maskeleme.,şifre alanı en az 10735 karakter istiyor,şifre alanı en az 10735 karakter istiyor,,,şifre alanı en az 10735 karakter istiyor,True,True,False
855,negatif,"tuzak,caps","KVKK gereği bütün kişisel ve hassas alanları gizle; tutar, adet gibi kişisel olmayan sayılara dokunma.",ODA 12 DEKİ TOPLANTI İPTAL EDİLDİ,ODA 12 DEKİ TOPLANTI İPTAL EDİLDİ,,,ODA 12 DEKİ TOPLANTI İPTAL EDİLDİ,True,True,False
856,negatif,tuzak,"Bütün PII alanlarını maskele, metnin geri kalanını aynen koru.",fatura no 94757 tutar 93881 TL onaylandı,fatura no 94757 tutar 93881 TL onaylandı,,,fatura no 94757 tutar 93881 TL onaylandı,True,True,False
857,negatif,tuzak,Bu metinde [KONUM] dışında hiçbir şeyi maskeleme.,Fatih projesi bütçesi 68396 bin TL olarak revize edildi,Fatih projesi bütçesi 68396 bin TL olarak revize edildi,,,Fatih projesi bütçesi 68396 bin TL olarak revize edildi,True,True,False
858,negatif,"tuzak,caps",Yalnız [IBAN] gizlenecek; başka hiçbir şey değişmeyecek.,MİSAFİR WİFİ AĞI LOJISTIK-5G YENİDEN BAŞLATILDI,MİSAFİR WİFİ AĞI LOJISTIK-5G YENİDEN BAŞLATILDI,,,MİSAFİR WİFİ AĞI LOJISTIK-5G YENİDEN BAŞLATILDI,True,True,False
859,negatif,tuzak,Bu satırdaki her kişisel bilgiyi maskeleyerek yeniden yaz.,sipariş 15673 kargoya verildi,sipariş 15673 kargoya verildi,,,sipariş 15673 kargoya verildi,True,True,False
860,negatif,tuzak,"Sadece [IP_ADRES] için maskeleme yap, gerisi olduğu gibi kalsın.",eğitim videosu 55047 dakika sürüyor,eğitim videosu 55047 dakika sürüyor,,,eğitim videosu 55047 dakika sürüyor,True,True,False
861,negatif,tuzak,Bu metinde IMEI numarası dışında hiçbir şeyi maskeleme.,Konya şubesine 48036 yeni pos cihazı gönderildi,Konya şubesine 48036 yeni pos cihazı gönderildi,,,Konya şubesine 48036 yeni pos cihazı gönderildi,True,True,False
862,negatif,"tuzak,caps",Bu kayıtta kişisel veri niteliği taşıyan her şeyi köşeli parantezli etiketle değiştir.,ANKET KATILIMI YÜZDE 14614 DE KALDI,ANKET KATILIMI YÜZDE 14614 DE KALDI,,,ANKET KATILIMI YÜZDE 14614 DE KALDI,True,True,False
863,negatif,tuzak,aile bilgisi istisna; onun dışındaki tüm kişisel alanları gizle.,oda 61557 deki toplantı iptal edildi,oda 61557 deki toplantı iptal edildi,,,oda 61557 deki toplantı iptal edildi,True,True,False
864,negatif,tuzak,Bu satırdaki her kişisel bilgiyi maskeleyerek yeniden yaz.,kasa açığı 66164 TL olarak raporlandı,kasa açığı 66164 TL olarak raporlandı,,,kasa açığı 66164 TL olarak raporlandı,True,True,False
865,negatif,tuzak,araç plakası istisna; onun dışındaki tüm kişisel alanları gizle.,uygulama 50184 sürümüne güncellendi,uygulama 50184 sürümüne güncellendi,,,uygulama 50184 sürümüne güncellendi,True,True,False
866,negatif,tuzak,[SASI_NO] istisna; onun dışındaki tüm kişisel alanları gizle.,sunucu diski yüzde 95307 doluluğa ulaştı,sunucu diski yüzde 95307 doluluğa ulaştı,,,sunucu diski yüzde 95307 doluluğa ulaştı,True,True,False
867,negatif,tuzak,Bu kayıtta kişisel veri niteliği taşıyan her şeyi köşeli parantezli etiketle değiştir.,şube kodu 79929 üzerinden işlem yapın,şube kodu 79929 üzerinden işlem yapın,,,şube kodu 79929 üzerinden işlem yapın,True,True,False
868,negatif,tuzak,Kişisel verileri tespit edip ilgili etiketlerle değiştir; başka değişiklik yapma.,bayi toplantısı Manisa da yapılacak,bayi toplantısı Manisa da yapılacak,,,bayi toplantısı Manisa da yapılacak,True,True,False
869,negatif,tuzak,Bu metinde [SAGLIK] dışında hiçbir şeyi maskeleme.,vade tarihi 30854 olarak güncellendi,vade tarihi 30854 olarak güncellendi,,,vade tarihi 30854 olarak güncellendi,True,True,False
870,negatif,tuzak,"Sadece [AD] için maskeleme yap, gerisi olduğu gibi kalsın.",muhasebe hesap kodu 87691 ye virman yapıldı,muhasebe hesap kodu 87691 ye virman yapıldı,,,muhasebe hesap kodu 87691 ye virman yapıldı,True,True,False
871,negatif,tuzak,Bu kayıtta kişisel veri niteliği taşıyan her şeyi köşeli parantezli etiketle değiştir.,oda 53578 deki toplantı iptal edildi,oda 53578 deki toplantı iptal edildi,,,oda 53578 deki toplantı iptal edildi,True,True,False
872,negatif,tuzak,Bu metinde biyometrik veri dışında hiçbir şeyi maskeleme.,toplantı salonu B-59113 saat 93293 için rezerve edildi,toplantı salonu B-59113 saat 93293 için rezerve edildi,,,toplantı salonu B-59113 saat 93293 için rezerve edildi,True,True,False
873,negatif,tuzak,Kişisel verileri tespit edip ilgili etiketlerle değiştir; başka değişiklik yapma.,eğitim videosu 20647 dakika sürüyor,eğitim videosu 20647 dakika sürüyor,,,eğitim videosu 20647 dakika sürüyor,True,True,False
874,negatif,tuzak,Bu satırdaki her kişisel bilgiyi maskeleyerek yeniden yaz.,raporda 39569 üzeri kayıt listelendi,raporda 39569 üzeri kayıt listelendi,,,raporda 39569 üzeri kayıt listelendi,True,True,False
875,negatif,tuzak,Kişisel verileri tespit edip ilgili etiketlerle değiştir; başka değişiklik yapma.,batch işlemi 54213 te otomatik koşacak,batch işlemi 54213 te otomatik koşacak,,,batch işlemi 54213 te otomatik koşacak,True,True,False
876,negatif,tuzak,"Maskeleme yaparken sözleşme numarası atlanacak, diğer her kişisel veri etiketlenecek.",sınav sonucu 13429 puan olarak açıklandı,sınav sonucu 13429 puan olarak açıklandı,,,sınla sonucu 13429 puan olarak açıklandı,False,True,False
877,negatif,tuzak,Bu satırdaki her kişisel bilgiyi maskeleyerek yeniden yaz.,dolar kuru 2366 seviyesinde açıldı,dolar kuru 2366 seviyesinde açıldı,,,dolar kuru 2366 seviyesinde açıldı,True,True,False
878,negatif,tuzak,hesap no açıkta kalsın; kalan tüm kişisel verileri etiketle.,destek talebi TCK-61343 çözüldü olarak kapatıldı,destek talebi TCK-61343 çözüldü olarak kapatıldı,,,destek talebi TCK-61343 çözüldü olarak kapatıldı,True,True,False
879,negatif,tuzak,Gizlilik filtresi uygula: tüm kişisel alanlar etikete dönüşsün.,adres satırı 34116 zorunlu mu,adres satırı 34116 zorunlu mu,,,adres satırı 34116 zorunlu mu,True,True,False
880,negatif,tuzak,Aşağıdaki mesajda kimliği belirlenebilir kılan ne varsa etiketiyle ört.,destek talebi TCK-2298 çözüldü olarak kapatıldı,destek talebi TCK-2298 çözüldü olarak kapatıldı,,,destek talebi TCK-2298 çözüldü olarak kapatıldı,True,True,False
881,negatif,tuzak,"Sadece [KREDI_NOTU] için maskeleme yap, gerisi olduğu gibi kalsın.",yeni kampanya kodu YAZ2026 aktif edildi,yeni kampanya kodu YAZ2026 aktif edildi,,,yeni kampanya kodu YAZ2026 aktif edildi,True,True,False
882,negatif,tuzak,Yalnız anne kızlık soyadı gizlenecek; başka hiçbir şey değişmeyecek.,destek talebi TCK-31943 çözüldü olarak kapatıldı,destek talebi TCK-31943 çözüldü olarak kapatıldı,,,destek talebi TCK-31943 çözüldü olarak kapatıldı,True,True,False
883,negatif,tuzak,[TEL] istisna; onun dışındaki tüm kişisel alanları gizle.,araç filosuna 12 yeni kamyonet eklendi,araç filosuna 12 yeni kamyonet eklendi,,,araç filosuna 12 yeni kamyonet eklendi,True,True,False
884,negatif,"tuzak,caps",[YAS] istisna; onun dışındaki tüm kişisel alanları gizle.,BATCH İŞLEMİ 03:00 TE OTOMATİK KOŞACAK,BATCH İŞLEMİ 03:00 TE OTOMATİK KOŞACAK,,,BATCH İŞLEMİ 03:00 TE OTOMATİK KOŞACAK,True,True,False
885,negatif,tuzak,baba adı istisna; onun dışındaki tüm kişisel alanları gizle.,toplantı salonu B-91415 saat 23252 için rezerve edildi,toplantı salonu B-91415 saat 23252 için rezerve edildi,,,toplantı salonu B-91415 saat 23252 için rezerve edildi,True,True,False
886,negatif,tuzak,Metindeki tüm kişisel verileri uygun etiketlerle maskele.,Fatih projesi bütçesi 44184 bin TL olarak revize edildi,Fatih projesi bütçesi 44184 bin TL olarak revize edildi,,,Fatih projesi bütçesi 44184 bin TL olarak revize edildi,True,True,False
887,negatif,"tuzak,caps",Bu satırdaki her kişisel bilgiyi maskeleyerek yeniden yaz.,SINAV SONUCU 44195 PUAN OLARAK AÇIKLANDI,SINAV SONUCU 44195 PUAN OLARAK AÇIKLANDI,,,SINAV SONUCU [PUZDAN] OLARAK AÇIKLANDI,False,True,True
888,negatif,tuzak,Bu satırdaki her kişisel bilgiyi maskeleyerek yeniden yaz.,sunucu diski yüzde 81461 doluluğa ulaştı,sunucu diski yüzde 81461 doluluğa ulaştı,,,sunucu diski yüzde 81461 doluluğa ulaştı,True,True,False
889,negatif,tuzak,"Bütün PII alanlarını maskele, metnin geri kalanını aynen koru.",sınav sonucu 50604 puan olarak açıklandı,sınav sonucu 50604 puan olarak açıklandı,,,sınla sonucu 50604 puan olarak açıklandı,False,True,False
890,negatif,"tuzak,caps",Bu satırdaki her kişisel bilgiyi maskeleyerek yeniden yaz.,UYGULAMA 3663 SÜRÜMÜNE GÜNCELLENDİ,UYGULAMA 3663 SÜRÜMÜNE GÜNCELLENDİ,,,UYGULAMA [SICIL_NO] SÜRÜMÜNE GÜNCELLENDİ,False,True,False
891,negatif,tuzak,Metindeki tüm kişisel verileri uygun etiketlerle maskele.,araç filosuna 54850 yeni kamyonet eklendi,araç filosuna 54850 yeni kamyonet eklendi,,,araç filosuna 54850 yeni kamyonet eklendi,True,True,False
892,negatif,"tuzak,caps",Kişisel verileri tespit edip ilgili etiketlerle değiştir; başka değişiklik yapma.,EĞİTİM VİDEOSU 45 DAKİKA SÜRÜYOR,EĞİTİM VİDEOSU 45 DAKİKA SÜRÜYOR,,,EĞİTİM VİDEOSU 45 DAKİKA SÜRÜYOR,True,True,False
